"Z13U_REC_KEY","Z13_TITLE","Z13_IMPRINT","CONTROL_NUMBER","Z13_UPDATE_DATE"
"000913012","The hidden fortress.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113297","20150715"
"000913013","Vengance is mine.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113299","20150715"
"000913014","Wild geese.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113301","20150715"
"000913015","Yojimbo.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113303","20150715"
"000913016","The Japanese collection. Vol. 3.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113305","20150715"
"000913017","Drunken angel.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113307","20150715"
"000913018","Equinox flower.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113309","20150715"
"000913019","I live in fear.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113311","20150715"
"000913020","In the realm of the senses.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113313","20150715"
"000913021","Intentions of murder.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113315","20150715"
"000913022","No regrets for our youth.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113317","20150715"
"000913023","Pigs and battleships.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113319","20150715"
"000913024","Stray dog.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113321","20150715"
"000913025","The bad sleep well.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113323","20150715"
"000913026","The end of summer.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113325","20150715"
"000913625","SHAKESPEARE IN ITALY COLLECTION","BBCActive","(CaSfKAN)kan77605","20150715"
"000913634","THE CHALLENGER","BBCActive","(CaSfKAN)kan77685","20150715"
"000913644","THE HUNT FOR BIN LADEN COLLECTION","BBCActive","(CaSfKAN)kan77553","20150715"
"000912641","Stash 88.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1067321","20150715"
"000912642","Stash 95.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1077263","20150715"
"000912643","Stash 94.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1075078","20150715"
"000912644","Stash 87.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1067389","20150715"
"000912645","Stash 98.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1087271","20150715"
"000912646","The hold up : an editing exercise / with Roger Ebert.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1106953","20150715"
"000912647","Lon Chaney tribute : special makeup effects.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1106809","20150715"
"000912648","special makeup effects. Making the monster :","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1106805","20150715"
"000912649","Stash 96.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1081423","20150715"
"000912650","Creature people : behind-the-scenes with Hollywood's special makeup effects.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1106803","20150715"
"000912651","Billy wilder speaks.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113576","20150715"
"000912652","American grindhouse.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113715","20150715"
"000912653","Battleship Potemkin.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113763","20150715"
"000912654","Casting about.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113853","20150715"
"000912655","Derek.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113917","20150715"
"000912656","Double take.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113947","20150715"
"000912657","Free radicals : a history of experimental film.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1114049","20150715"
"000912658","Kingdom of shadows.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1114215","20150715"
"000912659","Nollywood Babylon.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1114387","20150715"
"000912660","Victor Sjostrom.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1114823","20150715"
"000912661","Our living language TV series.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1094636","20150715"
"000912662","The March of Time forum editions.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1094680","20150715"
